(17262, 18048)
(25403, 8141)
(289, 24932)
(695, 16250)
(15081, 7065)
(2451, 10466)
(1891, 3177)
(24471, 20682)
(25102, 17170)
(383, 20863)
(4907, 16763)
(24996, 16875)
(16738, 19227)
(4482, 9309)
(6591, 21120)
(15694, 9945)
(1149, 2726)
(26209, 10641)
(8605, 1601)
(25906, 20774)
(19322, 12731)
(20815, 6987)
(12673, 21583)
(23475, 7498)
(3294, 6183)
(20100, 15169)
(12176, 11020)
(6606, 1802)
(15966, 14664)
(17348, 10498)
(9691, 6695)
(13872, 16594)
(21483, 24086)
(16809, 25394)
(989, 19003)
(5771, 7854)
(9984, 19924)
(24457, 13829)
(9151, 8265)
(234, 8401)
(19536, 8201)
(23901, 6923)
(13470, 24161)
(25135, 4118)
(7386, 4207)
(14422, 9203)
(11620, 8523)
(129, 25857)
(3353, 11106)
(15375, 25098)
(3938, 20233)
(3797, 7863)
(18255, 16520)
(17765, 9646)
(24658, 25052)
(18414, 13369)
(12618, 17228)
(8371, 22516)
(14309, 22860)
(14977, 20697)
(26392, 3804)
(2073, 15226)
(15382, 22535)
(13967, 7985)
(15390, 22021)
(9259, 11656)
(3343, 1653)
(7276, 4342)
(21356, 24081)
(19829, 11882)
(11307, 16)
(22926, 3852)
(15329, 12792)
(3820, 9579)
(1548, 12711)
(11575, 9498)
(16748, 23231)
(9992, 17803)
(9705, 20139)
(25534, 14266)
(20826, 2740)
(19146, 4989)
(2512, 15497)
(17445, 20935)
(8801, 15383)
(1046, 7295)
(920, 24145)
(10492, 10717)
(4961, 9788)
(13488, 9704)
(487, 9299)
(7352, 14727)
(5743, 26602)
(25029, 16340)
(22378, 12789)
(25502, 4826)
(12076, 183)
(13119, 19242)
(15246, 12476)
(12727, 7982)
(12580, 17048)
(15587, 11372)
(15318, 14131)
(17330, 7181)
(17206, 24252)
(7902, 25553)
(25192, 11980)
(17165, 3043)
(15182, 4714)
(4405, 11497)
(4105, 25049)
(3522, 19148)
(14290, 19314)
(1063, 12383)
(3257, 754)
(427, 8960)
(1270, 4829)
(3385, 14473)
(21420, 11138)
(14539, 20442)
(16614, 22912)
(24213, 1590)
(13919, 11487)
(19769, 5908)
(4487, 4123)
(23725, 17256)
(9090, 12161)
(12003, 7789)
(9148, 19488)
(22055, 4356)
(22490, 5636)
(7381, 13485)
(16153, 12751)
(6656, 11063)
(8890, 18224)
(6438, 8534)
(3800, 7695)
(15070, 1182)
(7917, 6119)
(18748, 1049)
(18737, 4632)
(24994, 15374)
(10582, 12796)
(16249, 1675)
(2821, 13107)
(18478, 22002)
(3482, 20563)
(197, 17407)
(21872, 5537)
(395, 22102)
(15677, 10799)
(7667, 23245)
(17483, 12313)
(13114, 16830)
(14319, 11623)
(22003, 20564)
(25832, 7935)
(1998, 1634)
(8358, 20590)
(21145, 9100)
(6956, 23623)
(11091, 13532)
(2647, 12668)
(21486, 10167)
(21959, 3858)
(9596, 22109)
(13166, 5538)
(14066, 11934)
(1604, 23367)
(10484, 25389)
(3533, 7092)
(18534, 2976)
(22286, 11177)
(8508, 5933)
(21831, 12725)
(16994, 9250)
(25411, 5103)
(18984, 6505)
(19636, 11513)
(11145, 15614)
(15436, 20766)
(14487, 1916)
(6266, 12951)
(12346, 20874)
(7566, 5566)
(1309, 6134)
(10553, 8574)
(20170, 19333)
(22610, 1529)
(20633, 11935)
(9914, 21765)
(24872, 6304)
(20592, 6892)
(7261, 24088)
(12575, 4349)
(2823, 6111)
(25531, 3872)
(23307, 3104)
(9142, 7177)
(20338, 15423)
(235, 5569)
(5867, 12682)
(4150, 20239)
(5795, 9898)
(23368, 1574)
(25157, 22249)
(581, 5102)
(10470, 20067)
(25096, 16268)
(15115, 282)
(6449, 3482)
(4350, 23521)
(16077, 999)
(15949, 24153)
(14507, 6325)
(21477, 25393)
(13627, 14014)
(11818, 2977)
(23819, 11749)
(17141, 591)
(24833, 15223)
(24461, 1526)
(15433, 6637)
(13572, 22029)
(25798, 1621)
(15365, 3376)
(15410, 24760)
(17224, 23837)
(6058, 14157)
(9905, 1808)
(2395, 23011)
(15637, 4528)
(11299, 2790)
(20586, 11888)
(23492, 7394)
(5662, 5342)
(20446, 23895)
(4231, 22612)
(8225, 2475)
(26654, 16115)
(2805, 13432)
(12477, 19080)
(21791, 3919)
(16464, 20054)
(23200, 1020)
(12838, 14577)
(7771, 2568)
(6807, 9481)
(23874, 12955)
(17636, 16156)
(1600, 9120)
(18718, 8140)
(19175, 14911)
(5278, 3265)
(7597, 17642)
(7608, 16203)
(10854, 26651)
(18826, 8682)
(6475, 4888)
(19685, 22406)
(14032, 6546)
(3562, 19591)
(21904, 21236)
(22361, 1564)
(17916, 1326)
(22262, 16708)
(22628, 22096)
(3243, 26496)
(195, 10450)
(735, 225)
(12996, 10578)
(17052, 9447)
(20906, 559)
(9085, 23875)
(6139, 3469)
(13178, 22900)
(11938, 18016)
(23992, 1601)
(16963, 24870)
(2784, 9954)
(17244, 20643)
(13102, 17927)
(14022, 4403)
(11650, 2890)
(20390, 15880)
(1592, 1489)
(11481, 16475)
(22036, 6016)
(9223, 12038)
(22622, 17208)
(9419, 19829)
(4124, 15157)
(24286, 20659)
(2498, 17827)
(19209, 2824)
(7329, 25162)
(13377, 19034)
(16806, 3635)
(6540, 335)
(24436, 2922)
(11909, 277)
(19606, 23099)
(19173, 18692)
(4063, 6324)
(3032, 170)
(6593, 16950)
(16821, 24485)
(26222, 7093)
(7845, 26462)
(9414, 1215)
(14117, 10401)
(14723, 2277)
(21342, 1284)
(1623, 11309)
(19601, 15253)
(20571, 18876)
(5888, 892)
(13226, 3317)
(857, 5788)
(11242, 22110)
(14875, 21609)
(21261, 23256)
(14751, 24439)
(25184, 22526)
(24852, 17216)
(3922, 25593)
(9974, 14674)
(24657, 6800)
(19482, 9655)
(24648, 18866)
(5303, 4418)
(20954, 10200)
(7849, 20702)
(11050, 10025)
(1241, 24383)
(3893, 16682)
(3616, 22387)
(6337, 5472)
(8183, 3072)
(7898, 15263)
(2756, 15092)
(19338, 17423)
(15642, 23979)
(1219, 16955)
(5790, 25668)
(14462, 25449)
(7045, 18084)
(6090, 9130)
(19664, 2652)
(12780, 13478)
(19459, 23445)
(6788, 354)
(26097, 22277)
(21960, 24234)
(23304, 17508)
(114, 2284)
(20725, 16214)
(7882, 7205)
(23937, 21588)
(3458, 5412)
(14201, 25337)
(8424, 19425)
(6513, 10574)
(11523, 4317)
(16577, 2258)
(16112, 3707)
(7886, 10006)
(14088, 23961)
(17616, 10365)
(20972, 4065)
(10331, 17813)
(1259, 15957)
(24878, 15496)
(4908, 15006)
(5532, 11517)
(18437, 25213)
(5573, 5043)
(8691, 6350)
(5365, 14966)
(1045, 8068)
(24570, 176)
(20291, 18287)
(10884, 6577)
(17726, 8494)
(24239, 8460)
(13978, 3142)
(8563, 3614)
(8478, 12856)
(8558, 25544)
(12643, 4524)
(11548, 7297)
(8698, 11442)
(2592, 24723)
(8560, 4229)
(17648, 14798)
(20465, 9067)
(11586, 21455)
(23377, 23435)
(17168, 1434)
(4463, 10337)
(16172, 13136)
(17041, 2538)
(3841, 7600)
(9748, 26292)
(13234, 14946)
(22732, 16602)
(23424, 12593)
(13490, 12043)
(20891, 20555)
(13927, 7406)
(18494, 2086)
(23004, 195)
(12333, 5078)
(3397, 18591)
(8401, 23033)
(11408, 16713)
(18962, 16415)
(1644, 25097)
(11693, 7487)
(25097, 17242)
(4638, 23957)
(3266, 22677)
(9393, 9923)
(4315, 10438)
(4524, 6362)
(24144, 881)
(16920, 1231)
(6140, 16646)
(8802, 14623)
(24006, 570)
(2088, 23038)
(14626, 9731)
(3215, 19445)
(13824, 25533)
(13355, 3182)
(910, 12509)
(20162, 12392)
(8675, 7743)
(13661, 22030)
(17881, 22139)
(17201, 20662)
(19624, 26420)
(5964, 11117)
(12952, 16003)
(20185, 8263)
(22838, 19792)
(5248, 4287)
(16779, 18177)
(10726, 25915)
(13064, 19246)
(9484, 17343)
(14816, 516)
(12880, 3775)
(12760, 20130)
(2345, 18262)
(4264, 5573)
(1008, 12757)
(12505, 10392)
(13964, 1140)
(9849, 1364)
(7472, 12000)
(14814, 26176)
(11291, 17461)
(4971, 22592)
(11457, 19098)
(11208, 15397)
(12162, 23549)
(24864, 9758)
(1199, 1491)
(13368, 20336)
(1921, 10302)
(9684, 20383)
(2909, 15605)
(10320, 4796)
(7470, 1247)
(10079, 12658)
(15877, 3560)
(24654, 15118)
(19907, 16152)
(19803, 11010)
(23855, 14937)
(21289, 2997)
(26052, 14942)
(26669, 2572)
(23320, 12229)
(15782, 20611)
(23399, 8014)
(2687, 21625)
(9379, 6229)
(3607, 19828)
(12287, 11263)
(12421, 23703)
(10821, 12755)
(26621, 4346)
(13341, 26010)
(20058, 9987)
(13670, 17400)
(17221, 13485)
(13928, 16186)
(7041, 3516)
(7178, 14086)
(15351, 17256)
(2148, 25608)
(5383, 2977)
(12240, 6977)
(14102, 3073)
(15051, 11963)
(9996, 2674)
(2182, 5877)
(21999, 24179)
(19178, 10472)
(12224, 10945)
(21715, 13334)
(4157, 15656)
(16016, 187)
(3672, 24089)
(5706, 1464)
(19876, 21073)
(6222, 23410)
(10328, 11023)
(13803, 296)
(9061, 25079)
(20623, 11496)
(19086, 10064)
(12717, 3470)
(20742, 20809)
(15599, 12474)
(6126, 11175)
(23380, 4215)
(8903, 14208)
(19628, 26580)
(3773, 17950)
(21736, 21881)
(25118, 9063)
(17180, 10692)
(23472, 12118)
(18066, 15033)
(16592, 24301)
(22643, 7222)
(16949, 10629)
(22122, 25370)
(2542, 1053)
(7155, 1191)
(5872, 19425)
(19564, 4244)
(12429, 1636)
(18680, 16250)
(9474, 19465)
(8966, 19049)
(861, 24664)
(11490, 1649)
(14245, 21223)
(13498, 4269)
(2433, 12072)
(20887, 26429)
(25480, 12415)
(25580, 21122)
(22371, 1870)
(7028, 7872)
(15684, 5665)
(2240, 2833)
(10657, 1351)
(18400, 3063)
(13645, 20624)
(24324, 22711)
(1052, 19194)
(25958, 22676)
(22977, 6169)
(15943, 3372)
(21129, 12321)
(3873, 17849)
(2062, 2499)
(11080, 8940)
(22184, 18961)
(8187, 1608)
(20474, 25392)
(11245, 21047)
(6086, 13480)
(26130, 6450)
(1060, 9302)
(14460, 10240)
(15603, 11664)
(9099, 3282)
(4563, 4007)
(10314, 23009)
(24944, 9601)
(23673, 4801)
(7420, 5323)
(18656, 19244)
(17511, 868)
(5040, 5761)
(19089, 1578)
(15497, 24796)
(3597, 3495)
(26001, 7576)
(1855, 16068)
(14391, 24320)
(25737, 22498)
(7082, 4739)
(7546, 24677)
(767, 4918)
(11953, 20053)
(17459, 18712)
(6565, 6155)
(13959, 13237)
(15826, 7380)
(19208, 19456)
(16710, 25861)
(8688, 14454)
(24747, 12712)
(5496, 1179)
(4346, 14067)
(14579, 25264)
(25904, 15325)
(21849, 13836)
(24527, 16944)
(16600, 20083)
(10819, 8704)
(25246, 8091)
(7914, 6067)
(11345, 22502)
(17581, 12169)
(6392, 14946)
(4926, 10821)
(20768, 3038)
(24225, 1050)
(5279, 3455)
(8015, 5783)
(1383, 8800)
(14702, 21537)
(25996, 11547)
(21573, 567)
(26596, 3855)
(20435, 23910)
(232, 462)
(19937, 2900)
(12391, 20874)
(6094, 13291)
(11039, 10499)
(14067, 7741)
(15601, 15978)
(12493, 23329)
(9006, 8089)
(23446, 4883)
(8399, 24788)
(20161, 1124)
(10642, 23765)
(15048, 7117)
(18178, 16551)
(25405, 10250)
(5738, 19162)
(25742, 23258)
(1364, 16323)
(25813, 10209)
(25237, 9811)
(6861, 21802)
(9782, 22830)
(13648, 9728)
(23272, 18103)
(14373, 7691)
(3726, 14733)
(8619, 17209)
(6326, 9058)
(13506, 8551)
(2011, 10490)
(17729, 9311)
(22081, 24041)
(15104, 5794)
(700, 722)
(25490, 20283)
(1665, 25298)
(24226, 23479)
(21085, 15746)
(15818, 13454)
(5993, 19898)
(17573, 3390)
(11368, 3397)
(14429, 16420)
(18611, 19733)
(9122, 19745)
(24605, 4042)
(16459, 2086)
(8385, 14008)
(21757, 3457)
(14601, 25090)
(16902, 13554)
(22634, 4102)
(17929, 26093)
(11082, 26627)
(4985, 1233)
(13304, 21170)
(24668, 11554)
(23338, 8309)
(12821, 7750)
(22296, 18172)
(24623, 17407)
(2749, 16239)
(18060, 6864)
(18765, 26181)
(4834, 15892)
(2516, 14656)
(8349, 9995)
(26124, 4025)
(22165, 16329)
(11674, 6835)
(5941, 9614)
(22050, 11533)
(15322, 11516)
(16043, 1158)
(614, 26552)
(2329, 7644)
(23269, 16581)
(23348, 154)
(19078, 14140)
(20949, 8648)
(1181, 9181)
(19967, 2533)
(10712, 17762)
(5693, 3265)
(6931, 14369)
(6994, 9895)
(22907, 6131)
(6833, 20776)
(24572, 12437)
(20824, 12509)
(16469, 6931)
(24490, 10897)
(13371, 2559)
(16701, 4135)
(8909, 20922)
(3995, 5683)
(9323, 5053)
(25235, 17155)
(23005, 25173)
(11337, 5824)
(9220, 26351)
(15842, 23514)
(9283, 15424)
(3934, 1066)
(17611, 15295)
(20582, 11077)
(9030, 25535)
(16608, 25065)
(18443, 19343)
(11222, 26379)
(16103, 13794)
(14421, 11104)
(3468, 15395)
(23826, 23310)
(20527, 24284)
(19155, 26493)
(7924, 1377)
(11271, 16855)
(3728, 16255)
(25673, 14724)
(854, 20404)
(4047, 12954)
(4636, 21719)
(1586, 7799)
(8701, 25749)
(7250, 25490)
(23322, 4579)
(16914, 24682)
(358, 19696)
(19572, 21249)
(8977, 7555)
(17948, 15820)
(7968, 11218)
(1694, 5610)
(10136, 1488)
(2564, 18119)
(1379, 20909)
(7672, 13880)
(8887, 14121)
(23275, 11509)
(25439, 13364)
(1748, 17456)
(291, 21354)
(14677, 26154)
(23608, 22424)
(19315, 9292)
(18369, 25786)
(22453, 686)
(17949, 25454)
(1175, 26516)
(10132, 5541)
(5050, 9335)
(6638, 9812)
(5826, 24420)
(25918, 25398)
(3321, 464)
(15547, 7931)
(20846, 11663)
(5027, 7584)
(7744, 23660)
(3960, 19213)
(25147, 21881)
(13230, 22055)
(8219, 8374)
(1003, 7999)
(25103, 19773)
(17231, 5883)
(17675, 889)
(1054, 21533)
(14348, 25735)
(16730, 5500)
(20415, 3409)
(7620, 6182)
(26587, 18415)
(2698, 16271)
(15996, 13743)
(20360, 5179)
(16023, 19752)
(6804, 19135)
(4114, 16059)
(8845, 11195)
(22278, 22028)
(25416, 820)
(1666, 21150)
(22333, 2753)
(2230, 18201)
(6133, 22094)
(2136, 13553)
(23467, 5822)
(26293, 10469)
(6401, 5345)
(8191, 4255)
(7001, 16322)
(5190, 6330)
(18389, 15336)
(3700, 25116)
(12799, 26181)
(25164, 20749)
(3988, 844)
(22308, 23322)
(7161, 16145)
(1863, 25352)
(10466, 10010)
(21855, 15748)
(937, 5415)
(17064, 12777)
(9987, 20204)
(23552, 24621)
(17514, 19322)
(10240, 9811)
(22887, 15191)
(21058, 14954)
(1992, 1033)
(4496, 4837)
(16870, 5299)
(21162, 4877)
(617, 21712)
(11053, 11539)
(22038, 16831)
(6758, 17768)
(20065, 1426)
(25868, 7582)
(23841, 10278)
(22256, 3254)
(18370, 5895)
(11255, 17282)
(99, 8557)
(12646, 8982)
(15076, 457)
(21117, 24610)
(8214, 19736)
(22576, 3458)
(12586, 10447)
(23925, 8959)
(5594, 26121)
(22808, 12436)
(221, 4581)
(1578, 21569)
(14016, 7797)
(25852, 18349)
(15667, 3904)
(15383, 19537)
(26048, 18287)
(21931, 3616)
(14929, 25955)
(21812, 20601)
(3365, 23063)
(3541, 4295)
(22182, 1286)
(23441, 2287)
(20670, 4110)
(14296, 21914)
(23057, 8197)
(19246, 4292)
(12685, 19775)
(21602, 26597)
(20560, 1088)
(2207, 3872)
(2234, 6947)
(5684, 2775)
(7540, 21366)
(19226, 20310)
(24243, 26504)
(18212, 19233)
(16079, 6013)
(16539, 2360)
(25214, 1649)
(23972, 10658)
(9389, 18550)
(1866, 10879)
(13131, 7097)
(18306, 23761)
(12186, 11042)
(7349, 11900)
(24054, 19994)
(13684, 19215)
(12270, 5784)
(11761, 18228)
(18204, 21821)
(1292, 21715)
(21408, 10721)
(25095, 13942)
(10326, 5017)
(3301, 13149)
(19620, 8690)
(20141, 24023)
(22925, 7389)
(5325, 13063)
(21675, 5001)
(15737, 13502)
(6745, 8071)
(14345, 9848)
(19731, 18048)
(7731, 8918)
(2004, 13726)
(8585, 22308)
(13646, 21258)
(19451, 14002)
(25145, 21399)
(13953, 3446)
(6977, 14195)
(18968, 17328)
(2106, 4085)
(13269, 12720)
(26328, 24030)
(6081, 7204)
(12441, 3306)
(19161, 3795)
(15464, 6694)
(5859, 17452)
(5215, 24370)
(23717, 9491)
(11441, 24971)
(18403, 23652)
(13203, 9680)
(25176, 1637)
(20775, 22729)
(10155, 18520)
(15766, 23072)
(5592, 5440)
(16124, 22412)
(2827, 5696)
(13066, 7848)
(25973, 21741)
(14419, 7253)
(11500, 10846)
(257, 6354)
(19070, 20119)
(24376, 10476)
(12812, 19443)
(3373, 15410)
(25200, 13505)
(7106, 12063)
(22783, 22461)
(1810, 21634)
(14116, 10231)
(16013, 13148)
(12796, 4593)
(13710, 16386)
(11213, 14263)
(6673, 25466)
(14206, 15177)
(21232, 25754)
(7362, 10205)
(662, 6091)
(17341, 10427)
(22429, 42)
(883, 25764)
(16114, 4757)
(24336, 23757)
(18694, 17748)
(12080, 20668)
(17743, 16287)
(25389, 26544)
(19094, 2645)
(8690, 25331)
(9756, 7672)
(15302, 7517)
(10371, 20358)
(6338, 11496)
(17241, 884)
(19236, 15635)
(17470, 25529)
(10516, 10974)
(18508, 5269)
(10637, 19890)
(17322, 24579)
(697, 16406)
(9751, 24623)
(14397, 7026)
(14307, 23991)
(15857, 9931)
(14540, 3139)
(10795, 24919)
(3499, 15475)
(2895, 23)
(13486, 20646)
(5768, 8955)
(4327, 12184)
(7065, 13220)
(9275, 22210)
(2060, 8402)
(4132, 22245)
(10315, 7110)
(15306, 25017)
(21673, 12559)
(6937, 9036)
(18581, 19206)
(21407, 13715)
(7543, 16647)
(21688, 5437)
(24331, 23273)
(16934, 7725)
(10210, 4403)
(17928, 3361)
(829, 23021)
(2585, 4984)
(18282, 16294)
(1906, 14368)
(18280, 11104)
(618, 1684)
(19115, 5058)
(2936, 14790)
(13190, 22751)
(9386, 10974)
(23461, 578)
(18322, 9253)
(20784, 26178)
(1964, 22663)
(19867, 20446)
(11119, 8550)
(4311, 19770)
(14654, 24985)
(5220, 7249)
(13194, 21316)
(17953, 22419)
(5604, 20155)
(8172, 16352)
(8137, 19628)
(21006, 1539)
(11190, 4190)
(21171, 20738)
(19142, 16692)
(3380, 11375)
(17884, 12893)
(15345, 26027)
(13168, 6133)
(17293, 12292)
(1407, 7952)
(4415, 13070)
(26, 8389)
(7522, 24579)
(22356, 4280)
(9686, 6429)
(436, 25235)
(9991, 375)
(23919, 18578)
(4152, 10745)
(11260, 6982)
(8008, 4891)
(22465, 8459)
(10075, 20697)
(19759, 14889)
(4983, 21222)
(24980, 10429)
(10836, 17593)
(15967, 2883)
(587, 6453)
(9812, 9380)
(4209, 15171)
(17382, 23309)
(3082, 9720)
(15389, 11190)
(2907, 8830)
(21522, 26076)
(26076, 1258)
(24508, 16956)
(17837, 943)
(12423, 1162)
(15364, 23993)
(7826, 22699)
(11499, 4987)
(20976, 19155)
(18498, 10755)
(9698, 2904)
(10738, 21498)
(14771, 15961)
(18462, 13319)
(3714, 4342)
(16471, 23466)
(6625, 21869)
(6884, 21412)
(3308, 24736)
(26662, 4186)
(19942, 23801)
(9587, 22890)
(5411, 17102)
(12946, 15678)
(4336, 5525)
(21804, 24317)
(675, 25836)
(25018, 5442)
(24014, 15567)
(24627, 15400)
(6526, 11324)
(7869, 13935)
(20980, 3457)
(6846, 18053)
(12343, 11203)
(25369, 15067)
(10507, 9440)
(17103, 23689)
(15936, 23344)
(25484, 24988)
(21154, 17944)
(23267, 10530)
(11170, 8077)
(20310, 2375)
(16401, 6267)
(18649, 20179)
(3504, 18705)
(1979, 12056)
(2803, 20213)
(10243, 15105)
(11608, 5221)
(23680, 16137)
(15120, 14748)
(18690, 18625)
(737, 23920)
(17991, 8322)
(21526, 1890)
(19431, 18370)
(25216, 20283)
(7053, 3350)
(856, 24693)
(14772, 10625)
(25030, 3607)
(15374, 3696)
(3888, 2116)
(18592, 19669)
(122, 36)
(21850, 15979)
(5245, 23617)
(5437, 8481)
(12492, 8168)
(19775, 22212)
(5356, 22337)
(12160, 18215)
(18936, 16398)
(15679, 4689)
(20982, 11092)
(18852, 11795)
(22982, 24906)
(21992, 20306)
(25249, 7350)
(10098, 9469)
(2344, 7931)
(12699, 1940)
(10498, 8545)
(4029, 8411)
(12725, 1206)
(16071, 25344)
(7083, 14669)
(5832, 11191)
(24281, 14051)
(15553, 11742)
(10586, 22487)
(17628, 9700)
(2799, 3935)
(8446, 24936)
(9731, 17919)
(17017, 25443)
(9019, 11182)
(16352, 20545)
(25576, 16006)
(5472, 14179)
(15275, 15760)
(5848, 3043)
(16125, 24061)
(19276, 24393)
(15235, 3614)
(17689, 20640)
(15215, 22264)
(744, 13137)
(1716, 8454)
(18514, 814)
(15231, 22661)
(24476, 10892)
(5812, 14753)
(24434, 7151)
(12650, 4111)
(2008, 21335)
(1902, 1624)
(5179, 8994)
(14864, 8980)
(21760, 9631)
(10761, 7936)
(11248, 14351)
(20336, 5541)
(13801, 8448)
(25370, 13284)
(18296, 19234)
(19558, 16221)
(14920, 4930)
(5899, 23068)
(7991, 19947)
(16309, 8487)
(15261, 19165)
(754, 17214)
(16523, 1825)
(2169, 3687)
(21042, 3057)
(20607, 23332)
(24294, 10410)
(16339, 26645)
(22142, 17565)
(7880, 22606)
(3656, 26318)
(18179, 10512)
(1385, 16071)
(3349, 12273)
(15220, 20226)
(13396, 11928)
(16576, 6472)
(9854, 16539)
(1373, 5460)
(17710, 2252)
(11246, 9702)
(21299, 11356)
(9371, 7583)
(3259, 14081)
(20156, 11964)
(1837, 24579)
(532, 6450)
(26093, 16675)
(25323, 10713)
(4323, 8723)
(11637, 3548)
(3048, 2401)
(25194, 7305)
(12297, 2099)
(22202, 8709)
(16911, 18792)
(19797, 10187)
(15594, 19221)
(11298, 3958)
(8102, 9699)
(16039, 20110)
(15218, 25777)
(7719, 3163)
(7795, 20465)
(16128, 6200)
(11454, 9854)
(8021, 12257)
(26257, 2573)
(6323, 14583)
(2091, 1568)
(19207, 14633)
(9424, 12504)
(12382, 5661)
(9805, 7306)
(23343, 8911)
(6779, 10974)
(19838, 21977)
(6973, 16883)
(6452, 7372)
(19922, 7699)
(22581, 2193)
(8884, 18348)
(18224, 22672)
(23187, 18438)
(7154, 14472)
(26593, 14119)
(20728, 76)
(22790, 437)
(850, 1517)
(10790, 20434)
(22656, 14059)
(4838, 13450)
(19987, 15821)
(17328, 10391)
(13088, 3816)
(24423, 12192)
(16086, 7743)
(11072, 4927)
(18771, 13447)
(7837, 15794)
(21794, 24184)
(6421, 678)
(12998, 4151)
(158, 9637)
(23789, 22418)
(4174, 25411)
(1669, 5146)
(10030, 17954)
(5603, 3506)
(13518, 24646)
(18584, 9394)
(6394, 16403)
(4007, 6279)
(17507, 1698)
(22894, 5541)
(4240, 4357)
(22541, 2482)
(389, 22072)
(5388, 18783)
(16693, 11843)
(9515, 26349)
(4905, 15473)
(7032, 21797)
(9251, 21978)
(1489, 7444)
(17571, 20189)
(23065, 4717)
(6998, 1687)
(723, 18001)
(11824, 3092)
(1534, 14879)
(4910, 15465)
(2350, 13499)
(10443, 20293)
(4479, 15977)
(9558, 6427)
(17439, 2333)
(8866, 8758)
(9314, 15722)
(10068, 222)
(1777, 25089)
(21778, 3526)
(4522, 25011)
(15516, 2380)
(11572, 16448)
(16609, 553)
(25559, 2027)
(22602, 16926)
(24841, 79)
(6516, 23943)
(8790, 7931)
(10130, 12628)
(24974, 22401)
(3075, 25009)
(1413, 7169)
(14366, 10619)
(6039, 14615)
(17490, 13976)
(7056, 15768)
(15624, 13818)
(19818, 8012)
(21874, 15223)
(8898, 23879)
(12841, 161)
(21070, 15496)
(10151, 21000)
(23330, 26254)
(7561, 1882)
(26354, 25475)
(16520, 8616)
(11420, 24750)
(21148, 6501)
(11379, 2162)
(1686, 2626)
(9767, 18489)
(16493, 4030)
(4945, 11802)
(4317, 10785)
(7508, 22211)
(5487, 26317)
(11352, 20042)
(12513, 792)
(15685, 21275)
(13399, 25203)
(4260, 3672)
(7992, 20015)
(22636, 5599)
(15803, 547)
(13695, 15976)
(3459, 18284)
(1486, 4578)
(20456, 1804)
(4284, 7237)
(4594, 12930)
(12078, 17879)
(3174, 13871)
(717, 6495)
(8057, 24172)
(45, 3643)
(17521, 21347)
(25287, 18832)
(6162, 4824)
(16126, 10872)
(13439, 19514)
(25375, 18474)
(23460, 8739)
(7029, 17874)
(18931, 22021)
(1368, 2075)
(24748, 15116)
(16461, 18365)
(12984, 231)
(19665, 14241)
(15185, 2880)
(119, 1444)
(13659, 11562)
(7331, 17967)
(922, 9883)
(11921, 25652)
(2930, 24984)
(13338, 24807)
(17413, 8925)
(25829, 10181)
(22212, 3776)
(1955, 17304)
(24773, 24343)
(24076, 10589)
(3488, 23172)
(13091, 8827)
(6824, 14463)
(16881, 16873)
(13599, 935)
(8381, 13386)
(18337, 18139)
(10444, 13388)
(24035, 3699)
(8879, 11723)
(4194, 21812)
(13854, 6442)
(9650, 10070)
(1848, 5379)
(22281, 7956)
(17197, 22598)
(17297, 22343)
(2076, 133)
(25320, 10983)
(12997, 17062)
(4820, 11625)
(3001, 7693)
(23242, 22620)
(327, 11776)
(25438, 1098)
(6700, 2743)
(11654, 25402)
(4708, 14507)
(12801, 18638)
(6460, 687)
(19411, 21362)
(24563, 17005)
(4936, 20074)
(19335, 12936)
(17606, 2055)
(22870, 2210)
(23988, 24405)
(23176, 19257)
(8413, 2132)
(14163, 12303)
(11364, 14129)
(1146, 7234)
(2674, 22022)
(20513, 16461)
(2223, 2774)
(889, 22110)
(12642, 1771)
(8486, 19143)
(352, 9663)
(5291, 12739)
(1631, 21102)
(22917, 19553)
(4512, 8625)
(280, 14157)
(14995, 20156)
(166, 5732)
(8586, 2571)
(9242, 5303)
(4034, 6366)
(19, 6450)
(17687, 5134)
(4750, 8185)
(23998, 17110)
(8503, 7898)
(20860, 8466)
(14988, 21913)
(25256, 1616)
(4071, 6346)
(3618, 8182)
(2656, 20283)
(4830, 1734)
(21820, 19987)
(728, 20284)
(20083, 22967)
(8204, 1739)
(15733, 24968)
(25072, 18559)
(9059, 14683)
(21901, 11543)
(7569, 21372)
(11060, 22635)
(10625, 3457)
(22362, 4549)
(14800, 1937)
(14413, 17817)
(802, 17961)
(16887, 14909)
(2314, 14722)
(17724, 9066)
(23058, 9199)
(5271, 20261)
(22324, 1340)
(14550, 22110)
(24021, 7863)
(5194, 15829)
(26105, 25003)
(9372, 23731)
(23346, 12787)
(10514, 18279)
(5011, 24481)
(13800, 22746)
(15720, 16088)
(20953, 20442)
(25666, 3873)
(22578, 23502)
(20661, 11104)
(12120, 7048)
(5003, 9411)
(22553, 7419)
(5910, 23083)
(4440, 23783)
(7410, 10142)
(9766, 10600)
(14815, 6537)
(1310, 14804)
(12980, 4441)
(16647, 4985)
(3886, 5530)
(6409, 16719)
(13785, 9284)
(3706, 10579)
(10045, 4729)
(14388, 2170)
(6800, 15184)
(10853, 19074)
(12934, 5946)
(377, 2705)
(9475, 798)
(9123, 11068)
(25440, 23899)
(10518, 25899)
(2357, 9916)
(20410, 5526)
(18937, 4145)
(12594, 3485)
(19138, 23288)
(10734, 22960)
(1487, 20129)
(18646, 2466)
